Nunca	ADV	nunca
será	VSfin	ser
un	ART	un
día	NC	día
definitivo	ADJ	definitivo
en	PREP	en
el	ART	el
proceso	NC	proceso
acusatorio	ADJ	acusatorio
que	CQUE	que
adelanta	VLfin	adelantar
la	ART	el
Fiscalía	NC	fiscalía
contra	PREP	contra
14	CARD	@card@
personas	NC	persona
sindicadas	VLadj	<unknown>
de	PREP	de
participar	VLinf	participar
en	PREP	en
los	ART	el
atentados	NC	atentado
con	PREP	con
explosivos	NC	explosivo
en	PREP	en
Bogotá	NP	Bogotá
y	CC	y
colaborar	VLinf	colaborar
,	CM	,
supuestamente	ADV	supuesto
,	CM	,
con	PREP	con
la	ART	el
guerrilla	NC	guerrilla
del	PDEL	del
Eln	NP	<unknown>
.	FS	.
En	PREP	en
la	ART	el
noche	NC	noche
del	PDEL	del
pasado	VLadj	pasar
martes	NC	martes
fueron	VSfin	ser
imputados	VLadj	imputar
por	PREP	por
los	ART	el
delitos	NC	delito
de	PREP	de
violencia	NC	violencia
contra	PREP	contra
servidor	NC	servidor
público	ADJ	público
y	CC	y
tráfico	NC	tráfico
de	PREP	de
porte	PE	porte
de	PREP	de
explosivos	NC	explosivo
Daniel	NP	Daniel
Eduardo	NP	Eduardo
Hernández	NP	Hernández
Muñoz	NP	Muñoz
,	CM	,
conocido	VLadj	conocer
como	ADV	como
'	QT	'
Gabi	NP	<unknown>
'	QT	'
;	SEMICOLON	;
Félix	NP	Félix
Mauricio	NP	Mauricio
Augusto	NP	Augusto
Guitérrez	NP	<unknown>
Díaz	NP	Díaz
,	CM	,
Lizeth	NP	<unknown>
Johana	NP	<unknown>
Acosta	VLfin	<unknown>
,	CM	,
Jhon	NP	<unknown>
Fernando	NP	Fernando
Acosta	VLfin	<unknown>
y	CC	y
Sergio	NP	Sergio
Esteban	NP	Esteban
Segura	NC	<unknown>
Guiza	NP	<unknown>
(	LP	(
funcionario	NC	funcionario
de	PREP	de
la	ART	el
dirección	NC	dirección
de	PREP	de
Participación	NC	participación
de	PREP	de
la	ART	el
Secretaría	NC	<unknown>
de	PREP	de
Educación	NC	educación
de	PREP	de
Bogotá	NP	Bogotá
)	RP	)
.	FS	.
El	ART	el
lunes	NC	lunes
,	CM	,
la	ART	el
Fiscalía	NC	fiscalía
le	PPC	él
imputó	VLfin	imputar
cargos	NC	cargo
por	PREP	por
los	ART	el
delitos	NC	delito
de	PREP	de
terrorismo	NC	terrorismo
,	CM	,
rebelión	NC	rebelión
y	CC	y
violencia	NC	violencia
contra	PREP	contra
servidor	NC	servidor
público	ADJ	público
a	PREP	a
David	NP	David
Camilo	NP	Camilo
Rodríguez	NP	Rodríguez
,	CM	,
alias	ADV	alias
'	QT	'
El	ART	el
Profe	NP	<unknown>
'	QT	'
,	CM	,
quien	REL	quien
habría	VHfin	haber
orquestado	VLadj	orquestar
varios	QU	varios
atentados	NC	atentado
en	PREP	en
la	ART	el
capital	NC	capital
,	CM	,
como	CSUBX	como
la	ART	el
explosión	NC	explosión
de	PREP	de
un	ART	un
petardo	NC	petardo
en	PREP	en
el	ART	el
CAI	NC	<unknown>
de	PREP	de
Lourdes	NC	<unknown>
(	LP	(
Chapinero	NP	<unknown>
)	RP	)
.	FS	.
Por	PREP	por
los	ART	el
mismos	ADJ	mismo
delitos	NC	delito
fueron	VSfin	ser
imputados	VLadj	imputar
Heiler	NC	<unknown>
Anderson	VLfin	<unknown>
Lamprea	NC	<unknown>
,	CM	,
alias	ADV	alias
'	QT	'
Mechudo	NC	<unknown>
'	QT	'
y	CC	y
Gérson	NP	<unknown>
Alexánder	NP	<unknown>
Yucumá	NP	<unknown>
Ruiz	NP	Ruiz
,	CM	,
alias	ADV	alias
'	QT	'
Nicolás	NP	Nicolás
'	QT	'
.	FS	.
Se	SE	se
espera	VLfin	esperar
que	CQUE	que
en	PREP	en
la	ART	el
mañana	NC	mañana
de	PREP	de
este	DM	este
miércoles	NC	miércoles
la	ART	el
Fiscalía	NC	fiscalía
le	PPC	él
impute	VLfin	imputar
cargos	NC	cargo
a	PREP	a
Paola	NP	Paola
Salgado	VLadj	<unknown>
(	LP	(
abogada	NC	abogado
y	CC	y
contratista	NC	contratista
del	PDEL	del
Distrito	NC	distrito
desde	PREP	desde
2012	CARD	@card@
)	RP	)
,	CM	,
Estefany	NP	<unknown>
Lorena	NP	Lorena
Romo	NP	<unknown>
Muñoz	NP	Muñoz
,	CM	,
Víctor	NP	Víctor
Orlando	NP	Orlando
Ariza	NP	<unknown>
Gutiérrez	NP	Gutiérrez
Díaz	NP	Díaz
y	CC	y
Andrés	NP	Andrés
Felipe	NP	Felipe
Rodríguez	NP	Rodríguez
Parra	NP	<unknown>
.	FS	.
El	ART	el
caso	NC	caso
de	PREP	de
Salgado	NC	<unknown>
ha	VHfin	haber
generado	VLadj	generar
polémica	ADJ	polémico
,	CM	,
pues	CSUBF	pues
ha	VHfin	haber
sido	VSadj	ser
contratista	NC	contratista
del	PDEL	del
Distrito	NC	distrito
y	CC	y
en	PREP	en
el	ART	el
ámbito	NC	ámbito
jurídico	ADJ	jurídico
es	VSfin	ser
reconocida	VLadj	reconocer
por	PREP	por
su	PPO	suyo
trabajo	NC	trabajo
como	ADV	como
defensora	ADJ	defensor
de	PREP	de
los	ART	el
derechos	NC	derecho
reproductivos	ADJ	reproductivo
de	PREP	de
las	ART	el
mujeres	NC	mujer
.	FS	.
Hasta	PREP	hasta
el	ART	el
momento	NC	momento
se	SE	se
ha	VHfin	haber
podido	VMadj	poder
conocer	VLinf	conocer
que	CQUE	que
la	ART	el
Fiscalía	NC	fiscalía
tiene	VLfin	tener
pruebas	NC	prueba
que	CQUE	que
comprobarían	VLfin	comprobar
que	CQUE	que
Salgado	ADJ	<unknown>
ha	VHfin	haber
transportado	VLadj	transportar
explosivos	NC	explosivo
del	PDEL	del
Eln	NP	<unknown>
en	PREP	en
diferentes	ADJ	diferente
ocasiones	NC	ocasión
,	CM	,
como	CSUBX	como
el	ART	el
pasado	VLadj	pasar
20	CARD	@card@
de	PREP	de
mayo	NC	mayo
,	CM	,
cuando	CSUBX	cuando
hubo	VHfin	haber
enfrentamientos	NC	enfrentamiento
en	PREP	en
la	ART	el
Universidad	NC	universidad
Nacional	NP	<unknown>
contra	PREP	contra
el	ART	el
Esmad	VLfin	<unknown>
.	FS	.
Otro	QU	otro
de	PREP	de
los	ART	el
capturados	VLadj	capturar
que	CQUE	que
ha	VHfin	haber
generado	VLadj	generar
polémica	ADJ	polémico
es	VSfin	ser
Heiler	NP	<unknown>
Anderson	VLfin	<unknown>
Lamprea	NC	<unknown>
.	FS	.
En	PREP	en
días	NC	día
pasados	VLadj	pasar
la	ART	el
Universidad	NC	universidad
Pedagógica	NP	<unknown>
emitió	VLfin	emitir
un	ART	un
comunicado	VLadj	comunicar
señalando	VLger	señalar
que	CQUE	que
'	QT	'
los	ART	el
estudiantes	NC	estudiante
referidos	VLadj	referir
,	CM	,
y	CC	y
particularmente	ADV	particular
el	ART	el
representante	NC	representante
al	PAL	al
Consejo	NC	consejo
Superior	NC	superior
,	CM	,
Heiler	NP	<unknown>
Lamprea	NP	<unknown>
,	CM	,
son	VSfin	ser
reconocidos	VLadj	reconocer
por	PREP	por
muchos	QU	mucho
miembros	NC	miembro
de	PREP	de
la	ART	el
comunidad	NC	comunidad
universitaria	ADJ	universitario
como	CSUBX	como
dirigentes	NC	dirigente
estudiantiles	ADJ	estudiantil
con	PREP	con
alto	ADJ	alto
sentido	NC	sentido
y	CC	y
compromiso	NC	compromiso
por	PREP	por
lo	ART	el
académico	ADJ	académico
y	CC	y
lo	ART	el
social	ADJ	social
'	QT	'
.	FS	.
De	PREP	de
hecho	NC	hecho
,	CM	,
la	ART	el
institución	NC	institución
universitaria	ADJ	universitario
informó	VLfin	informar
que	CQUE	que
cuatro	CARD	cuatro
de	PREP	de
los	ART	el
capturados	VLadj	capturar
se	SE	se
dirigían	VLfin	dirigir
al	PAL	al
municipio	NC	municipio
de	PREP	de
Fusagasugá	NP	<unknown>
para	CSUBI	para
realizar	VLinf	realizar
una	ART	un
actividad	NC	actividad
académica	ADJ	académico
cuando	CSUBX	cuando
se	SE	se
presentaron	VLfin	presentar
los	ART	el
últimos	ADJ	último
atentados	NC	atentado
con	PREP	con
explosivos	NC	explosivo
de	PREP	de
bajo	PREP	bajo
poder	VMinf	poder
en	PREP	en
Bogotá	NP	Bogotá
.	FS	.
Sin	PREP	sin
embargo	NC	embargo
,	CM	,
la	ART	el
Fiscalía	NC	fiscalía
señala	VLfin	señalar
que	CQUE	que
Lamprea	VLfin	<unknown>
estaría	VEfin	estar
implicado	VLadj	implicar
en	PREP	en
los	ART	el
hecho	NC	hecho
ocurridos	VLadj	ocurrir
el	ART	el
29	CARD	@card@
de	PREP	de
julio	NC	julio
de	PREP	de
2014	CARD	@card@
en	PREP	en
Puente	NC	puente
de	PREP	de
Guadua	NP	<unknown>
,	CM	,
al	PAL	al
occidente	NC	occidente
de	PREP	de
la	ART	el
capital	NC	capital
,	CM	,
en	PREP	en
donde	ADV	donde
fue	VSfin	ser
colocado	VLadj	colocar
un	ART	un
artefacto	NC	artefacto
explosivo	ADJ	explosivo
controlado	VLadj	controlar
por	PREP	por
la	ART	el
Policía	NP	<unknown>
.	FS	.
En	PREP	en
este	DM	este
lugar	NC	lugar
fue	VSfin	ser
encontrada	VLadj	encontrar
una	ART	un
tarjeta	NC	tarjeta
SIM	NP	<unknown>
de	PREP	de
un	ART	un
celular	ADJ	celular
que	CQUE	que
contenía	VLfin	contener
toda	QU	todo
la	ART	el
información	NC	información
que	CQUE	que
sirvió	VLfin	servir
de	PREP	de
base	NC	base
para	PREP	para
el	ART	el
desarrollo	NC	desarrollo
de	PREP	de
la	ART	el
investigación	NC	investigación
penal	NC	penal
.	FS	.
'	QT	'
Los	ART	el
números	NC	número
celulares	ADJ	celular
corresponden	VLfin	corresponder
a	PREP	a
los	ART	el
que	CQUE	que
fueron	VSfin	ser
usados	VLadj	usar
como	CSUBX	como
iniciadores	ADJ	iniciador
o	CC	o
receptores	ADJ	receptor
de	PREP	de
los	ART	el
aparatos	NC	aparato
que	CQUE	que
detonaron	VLfin	detonar
cargas	NC	carga
explosivas	ADJ	explosivo
en	PREP	en
la	ART	el
capital	NC	capital
el	ART	el
año	NC	año
anterior	ADJ	anterior
,	CM	,
y	CC	y
en	PREP	en
todos	QU	todo
ellos	PPX	él
aparece	VLfin	aparecer
los	ART	el
señores	NC	señor
Lamprea	NC	<unknown>
como	CSUBX	como
Yucumá	VLfin	<unknown>
involucrados	VLadj	involucrar
'	QT	'
,	CM	,
sostuvo	VLfin	sostener
la	ART	el
fiscal	NC	fiscal
que	CQUE	que
asumió	VLfin	asumir
el	ART	el
caso	NC	caso
ante	PREP	ante
el	ART	el
juez	NC	juez
de	PREP	de
garantías	NC	garantía
.	FS	.
De	PREP	de
acuerdo	NC	acuerdo
con	PREP	con
el	ART	el
ente	NC	ente
acusador	ADJ	acusador
,	CM	,
'	QT	'
como	CSUBX	como
prueba	NC	prueba
allegada	VLadj	allegar
al	PAL	al
proceso	NC	proceso
,	CM	,
aparece	VLfin	aparecer
Lamprea	NC	<unknown>
en	PREP	en
una	ART	un
de	PREP	de
las	ART	el
llamadas	NC	llamada
telefónicas	ADJ	telefónico
en	PREP	en
medio	NC	medio
de	PREP	de
una	ART	un
discusión	NC	discusión
con	PREP	con
su	PPO	suyo
novia	NC	novio
identificada	VLadj	identificar
como	CSUBX	como
Helen	VLfin	<unknown>
,	CM	,
en	PREP	en
la	ART	el
que	CQUE	que
ella	PPX	él
le	PPC	él
recrimina	VLfin	recriminar
por	PREP	por
continuar	VLinf	continuar
con	PREP	con
el	ART	el
uso	NC	uso
de	PREP	de
las	ART	el
papas	VLfin	papar
bomba	NC	bomba
'	QT	'
.	FS	.
Lamprea	NC	<unknown>
también	ADV	también
es	VSfin	ser
señalado	VLadj	señalar
de	CSUBI	de
haber	VHinf	haber
tenido	VLadj	tener
en	PREP	en
su	PPO	suyo
poder	VMinf	poder
pólvora	NC	pólvora
,	CM	,
grapas	NC	<unknown>
metálicas	ADJ	metálico
,	CM	,
panfletos	NC	panfleto
y	CC	y
banderas	NC	bandera
alusivas	ADJ	alusivo
al	PAL	al
Eln	NP	<unknown>
.	FS	.
A	PREP	a
su	PPO	suyo
turno	NC	turno
,	CM	,
a	PREP	a
Yucumá	NP	<unknown>
Ruíz	NP	<unknown>
se	SE	se
le	PPC	él
endilga	VLfin	<unknown>
sostener	VLinf	sostener
diversas	QU	diversos
comunicaciones	NC	comunicación
con	PREP	con
David	NP	David
Camilo	NP	Camilo
Rodríguez	NP	Rodríguez
Hernández	NP	Hernández
,	CM	,
alias	ADV	alias
el	ART	el
Profe	NC	profesor
,	CM	,
con	PREP	con
propósitos	NC	propósito
de	CSUBI	de
planear	VLinf	planear
los	ART	el
actos	NC	acto
insurgentes	ADJ	insurgente
en	PREP	en
hechos	NC	hecho
ocurridos	VLadj	ocurrir
el	ART	el
20	CARD	@card@
de	PREP	de
junio	NMON	junio
de	PREP	de
2014	CARD	@card@
junto	ADJ	junto
al	PAL	al
CAI	NC	<unknown>
de	PREP	de
Lourdes	NC	<unknown>
en	PREP	en
Chapinero	NC	<unknown>
y	CC	y
que	CQUE	que
ocasionó	VLfin	ocasionar
lesiones	NC	lesión
a	PREP	a
dos	CARD	dos
integrantes	NC	integrante
de	PREP	de
la	ART	el
Policía	NC	policía
y	CC	y
a	PREP	a
un	ART	un
civil	NC	civil
;	SEMICOLON	;
así	ADV	así
como	CSUBX	como
la	ART	el
activación	NC	activación
de	PREP	de
cuatro	CARD	cuatro
artefactos	NC	artefacto
explosivos	ADJ	explosivo
ocurridos	VLadj	ocurrir
el	ART	el
29	CARD	@card@
de	PREP	de
julio	NC	julio
siguiente	ADJ	siguiente
,	CM	,
e	CC	y
igualmente	ADV	igual
los	ART	el
hechos	NC	hecho
ocurridos	VLadj	ocurrir
el	ART	el
pasado	VLadj	pasar
20	CARD	@card@
de	PREP	de
mayo	NC	mayo
en	PREP	en
la	ART	el
Universidad	NC	universidad
Nacional	NP	<unknown>
.	FS	.
Por	PREP	por
último	ADJ	último
,	CM	,
a	PREP	a
Hernández	NP	Hernández
Muñoz	NP	Muñoz
se	SE	se
le	PPC	él
acusa	VLfin	acusar
de	PREP	de
participar	VLinf	participar
en	PREP	en
la	ART	el
fabricación	NC	fabricación
de	PREP	de
810	CARD	@card@
papas	NC	papa
bomba	NC	bomba
que	CQUE	que
fueron	VSfin	ser
encontradas	VLadj	encontrar
en	PREP	en
un	ART	un
carro	NC	carro
que	CQUE	que
se	SE	se
dirigía	VLfin	dirigir
,	CM	,
supuestamente	ADV	supuesto
,	CM	,
a	PREP	a
la	ART	el
Universidad	NC	universidad
Nacional	NP	<unknown>
.	FS	.
En	PREP	en
su	PPO	suyo
lugar	NC	lugar
de	PREP	de
residencia	NC	residencia
,	CM	,
dijo	VLfin	decir
la	ART	el
Fiscalía	NC	fiscalía
,	CM	,
fueron	VSfin	ser
encontradas	VLadj	encontrar
dos	CARD	dos
bolsas	NC	bolsa
con	PREP	con
elementos	NC	elemento
químicos	ADJ	químico
para	PREP	para
la	ART	el
fabricación	NC	fabricación
de	PREP	de
pólvora	NC	pólvora
,	CM	,
panfletos	NC	panfleto
,	CM	,
carteles	NC	cartel
y	CC	y
banderas	NC	bandera
alusivas	ADJ	alusivo
al	PAL	al
Eln	NP	<unknown>
.	FS	.
De	CSUBI	de
ser	VSinf	ser
hallados	VLadj	hallar
culpables	ADJ	culpable
,	CM	,
dijo	VLfin	decir
la	ART	el
Fiscalía	NC	fiscalía
,	CM	,
los	ART	el
capturados	VLadj	capturar
pagarían	VLfin	pagar
,	CM	,
como	CSUBX	como
mínimo	ADJ	pequeño
,	CM	,
12	CARD	@card@
años	NC	año
de	PREP	de
prisión	NC	prisión
.	FS	.
#	SYM	#
Ayer	NP	<unknown>
se	SE	se
realizó	VLfin	realizar
en	PREP	en
Apartadó	VLfin	<unknown>
el	ART	el
primero	ORD	primero
de	PREP	de
tres	CARD	tres
diálogos	NC	diálogo
sobre	PREP	sobre
el	ART	el
Plan	NC	plan
de	PREP	de
Cambio	NC	cambio
Climático	ADJ	climático
y	CC	y
Paz	ADJ	<unknown>
del	PDEL	del
Urabá	NP	<unknown>
,	CM	,
que	CQUE	que
prepara	VLfin	preparar
a	PREP	a
la	ART	el
región	NC	región
para	PREP	para
un	ART	un
mejor	ADJ	bueno
aprovechamiento	NC	aprovechamiento
de	PREP	de
su	PPO	suyo
diversidad	NC	diversidad
en	PREP	en
el	ART	el
posconflicto	NC	<unknown>
.	FS	.
La	PPC	él
cita	VLfin	citar
fue	VSfin	ser
en	PREP	en
la	ART	el
sede	NC	sede
de	PREP	de
Corpourabá	VLfin	<unknown>
con	PREP	con
los	ART	el
dirigentes	NC	dirigente
y	CC	y
las	ART	el
organizaciones	NC	organización
comunitarias	ADJ	comunitario
llamadas	VLadj	llamar
a	PREP	a
liderar	VLinf	liderar
los	ART	el
nuevos	ADJ	nuevo
escenarios	NC	escenario
.	FS	.
El	ART	el
Plan	NC	plan
nació	VLfin	nacer
hace	VLfin	hacer
tres	CARD	tres
meses	NC	mes
y	CC	y
fue	VSfin	ser
tejido	VLadj	tejer
por	PREP	por
diversas	QU	diversos
organizaciones	NC	organización
jalonadas	VLadj	<unknown>
por	PREP	por
Corpourabá	VLfin	<unknown>
y	CC	y
Cordupaz	NC	<unknown>
,	CM	,
que	CQUE	que
le	PPC	él
dieron	VLfin	dar
vida	NC	vida
al	PAL	al
Consejo	NC	consejo
del	PDEL	del
Plan	NC	plan
,	CM	,
que	CQUE	que
se	SE	se
reúne	VLfin	reunir
periódicamente	ADV	periódico
.	FS	.
Gabriel	NP	Gabriel
Ceballos	NC	<unknown>
,	CM	,
director	NC	director
de	PREP	de
Corpourabá	VLfin	<unknown>
,	CM	,
tiene	VLfin	tener
claro	ADJ	claro
que	CQUE	que
el	ART	el
cambio	NC	cambio
climático	ADJ	climático
se	SE	se
relaciona	VLfin	relacionar
con	PREP	con
todos	QU	todo
los	ART	el
hechos	NC	hecho
de	PREP	de
la	ART	el
vida	NC	vida
:	COLON	:
'	QT	'
No	NEG	no
hay	VHfin	haber
tema	NC	tema
de	PREP	de
más	ADV	más
actualidad	NC	actualidad
que	CQUE	que
el	ART	el
cambio	NC	cambio
climático	ADJ	climático
,	CM	,
pues	CSUBF	pues
toca	VLfin	tocar
todas	QU	todo
las	ART	el
actividades	NC	actividad
productivas	ADJ	productivo
del	PDEL	del
ser	NC	ser
humano	ADJ	humano
,	CM	,
su	PPO	suyo
calidad	NC	calidad
de	PREP	de
vida	NC	vida
,	CM	,
la	ART	el
salud	NC	salud
,	CM	,
y	CC	y
hoy	ADV	hoy
el	ART	el
país	NC	país
adelanta	VLfin	adelantar
el	ART	el
proceso	NC	proceso
de	PREP	de
paz	NC	paz
,	CM	,
entonces	ADV	entonces
juntamos	VLfin	juntar
los	ART	el
temas	NC	tema
,	CM	,
si	CSUBX	si
hablamos	VLfin	hablar
de	PREP	de
un	ART	un
nuevo	ADJ	nuevo
país	NC	país
tenemos	VLfin	tener
que	CQUE	que
hablar	VLinf	hablar
de	PREP	de
nuevas	ADJ	nuevo
perspectivas	NC	perspectiva
de	PREP	de
desarrollo	NC	desarrollo
'	QT	'
.	FS	.
Urabá	NP	<unknown>
combina	VLfin	combinar
amplia	ADJ	amplio
biodiversidad	NC	<unknown>
,	CM	,
pero	CCAD	pero
es	VSfin	ser
una	ART	un
de	PREP	de
las	ART	el
regiones	NC	región
más	ADV	más
golpeadas	VLadj	golpear
por	PREP	por
el	ART	el
conflicto	NC	conflicto
:	COLON	:
'	QT	'
En	PREP	en
Urabá	NP	<unknown>
también	ADV	también
se	SE	se
ha	VHfin	haber
ejercido	VLadj	ejercer
la	ART	el
violencia	NC	violencia
contra	PREP	contra
el	ART	el
medio	NC	medio
ambiente	ADJ	ambiente
.	FS	.
La	ART	el
paz	NC	paz
debe	VMfin	deber
firmarse	VCLIinf	firmarse
también	ADV	también
con	PREP	con
la	ART	el
naturaleza	NC	naturaleza
'	QT	'
,	CM	,
apuntó	VLfin	apuntar
.	FS	.
Claudia	NP	Claudio
Martínez	NP	Martínez
,	CM	,
directora	NC	directora
de	PREP	de
E3	NC	<unknown>
(	LP	(
facilitadora	NC	<unknown>
del	PDEL	del
proceso	NC	proceso
)	RP	)
recuerda	VLfin	recordar
que	CQUE	que
el	ART	el
cambio	NC	cambio
climático	ADJ	climático
plantea	VLfin	plantear
el	ART	el
incremento	NC	incremento
de	PREP	de
2.1	CARD	@card@
grados	NMEA	grado
para	PREP	para
el	ART	el
país	NC	país
y	CC	y
que	CQUE	que
para	PREP	para
Urabá	NP	<unknown>
y	CC	y
el	ART	el
Caribe	NC	caribe
será	VSfin	ser
superior	ADJ	superior
a	PREP	a
3	CARD	3
grados	NMEA	grado
,	CM	,
'	QT	'
y	CC	y
esto	DM	este
implica	VLfin	implicar
repensar	VLinf	repensar
el	ART	el
desarrollo	NC	desarrollo
desde	PREP	desde
el	ART	el
clima	NC	clima
'	QT	'
.	FS	.
Unir	VLinf	unir
este	DM	este
asunto	NC	asunto
al	PAL	al
de	PREP	de
la	ART	el
paz	NC	paz
'	QT	'
es	VSfin	ser
plantear	VLinf	plantear
que	CQUE	que
si	CSUBX	si
se	SE	se
reconoce	VLfin	reconocer
el	ART	el
territorio	NC	territorio
,	CM	,
el	ART	el
largo	ADJ	largo
plazo	NC	plazo
y	CC	y
los	ART	el
retos	NC	reto
,	CM	,
vamos	VLfin	ir
a	PREP	a
poder	VMinf	poder
proyectar	VLinf	proyectar
un	ART	un
territorio	NC	territorio
que	CQUE	que
impulse	VLfin	impulsar
y	CC	y
fomente	VLfin	fomentar
la	ART	el
paz	NC	paz
'	QT	'
,	CM	,
añadió	VLfin	añadir
Martínez	NP	Martínez
.	FS	.
El	ART	el
sacerdote	NC	sacerdote
Leonidas	NP	<unknown>
Gallego	NP	<unknown>
,	CM	,
director	NC	director
de	PREP	de
Cordupaz	NC	<unknown>
,	CM	,
reconoce	VLfin	reconocer
la	ART	el
importancia	NC	importancia
de	CSUBI	de
vincular	VLinf	vincular
los	ART	el
escenarios	NC	escenario
del	PDEL	del
posconflicto	NC	<unknown>
a	PREP	a
cambio	NC	cambio
climático	ADJ	climático
,	CM	,
en	PREP	en
especial	ADJ	especial
en	PREP	en
la	ART	el
zona	NC	zona
costera	ADJ	costero
.	FS	.
'	QT	'
Desde	PREP	desde
el	ART	el
territorio	NC	territorio
hay	VHfin	haber
que	CQUE	que
ir	VLinf	ir
pensando	VLger	pensar
en	PREP	en
una	ART	un
economía	NC	economía
incluyente	ADJ	<unknown>
,	CM	,
que	CQUE	que
se	SE	se
acabe	VLfin	acabar
la	ART	el
marginación	NC	marginación
tan	ADV	tan
profunda	ADJ	profundo
,	CM	,
debe	VMfin	deber
haber	VHinf	haber
un	ART	un
cambio	NC	cambio
en	PREP	en
el	ART	el
modelo	NC	modelo
de	PREP	de
desarrollo	NC	desarrollo
y	CC	y
la	ART	el
comunidad	NC	comunidad
debe	VMfin	deber
participar	VLinf	participar
en	PREP	en
los	ART	el
procesos	NC	proceso
'	QT	'
,	CM	,
señaló	VLfin	señalar
.	FS	.
#	SYM	#
Tres	CARD	tres
días	NC	día
después	ADV	después
de	PREP	de
la	ART	el
fuga	NC	fuga
del	PDEL	del
capo	VLfin	capar
de	PREP	de
las	ART	el
drogas	VLfin	drogar
más	ADV	más
buscado	VLadj	buscar
de	PREP	de
México	NP	México
,	CM	,
Joaquín	NP	Joaquín
'	QT	'
el	ART	el
Chapo	NP	<unknown>
'	QT	'
Guzmán	NP	Guzmán
,	CM	,
las	ART	el
autoridades	NC	autoridad
continúan	VLfin	continuar
su	PPO	suyo
búsqueda	NC	búsqueda
con	PREP	con
un	ART	un
fuerte	ADJ	fuerte
operativo	ADJ	operativo
de	PREP	de
seguridad	NC	seguridad
,	CM	,
mientras	CSUBX	mientras
los	ART	el
expertos	NC	experto
advierten	VLfin	advertir
de	PREP	de
que	CQUE	que
la	ART	el
violencia	NC	violencia
entre	PREP	entre
grupos	NC	grupo
de	PREP	de
narcotraficantes	NC	narcotraficante
podría	VMfin	poder
repuntar	VLinf	repuntar
en	PREP	en
los	ART	el
próximos	ADJ	próximo
días	NC	día
.	FS	.
La	ART	el
fiscalía	NC	fiscalía
mexicana	ADJ	mexicano
publicó	VLfin	publicar
en	PREP	en
el	ART	el
Diario	NC	diario
Oficial	ADJ	oficial
de	PREP	de
la	ART	el
Federación	NC	federación
las	ART	el
condiciones	NC	condición
de	PREP	de
la	ART	el
recompensa	NC	recompensa
de	PREP	de
60	CARD	@card@
millones	CARD	millones
de	PREP	de
pesos	NC	peso
mexicanos	ADJ	mexicano
(	LP	(
3,8	CARD	@card@
millones	CARD	millones
de	PREP	de
dólares	NC	dólar
)	RP	)
a	PREP	a
quien	REL	quien
aporte	NC	aporte
pistas	VLfin	pistar
para	CSUBI	para
capturar	VLinf	capturar
al	PAL	al
narcotraficante	NC	narcotraficante
,	CM	,
quien	REL	quien
se	SE	se
fugó	VLfin	fugar
de	PREP	de
una	ART	un
prisión	NC	prisión
de	PREP	de
máxima	ADJ	grande
seguridad	NC	seguridad
la	ART	el
noche	NC	noche
del	PDEL	del
sábado	NC	sábado
.	FS	.
Según	CSUBF	según
la	ART	el
fiscalía	NC	fiscalía
,	CM	,
la	ART	el
recompensa	NC	recompensa
se	SE	se
dará	VLfin	dar
a	PREP	a
'	QT	'
quien	REL	quien
o	CC	o
quienes	REL	quien
proporcionen	VLfin	proporcionar
información	NC	información
útil	ADJ	útil
,	CM	,
veraz	ADJ	veraz
y	CC	y
oportuna	ADJ	oportuno
que	CQUE	que
auxilie	VLfin	auxiliar
eficientemente	ADV	eficiente
a	PREP	a
la	ART	el
localización	NC	localización
,	CM	,
detención	NC	detención
o	CC	o
aprehensión	NC	aprehensión
'	QT	'
del	PDEL	del
narcotraficante	NC	narcotraficante
.	FS	.
En	PREP	en
la	ART	el
última	ADJ	último
rueda	NC	rueda
de	PREP	de
prensa	NC	prensa
celebrada	VLadj	celebrar
el	ART	el
lunes	NC	lunes
sobre	PREP	sobre
este	DM	este
caso	NC	caso
,	CM	,
la	ART	el
fiscal	NC	fiscal
general	ADJ	general
Arely	NP	<unknown>
Gómez	NP	Gómez
informó	VLfin	informar
sobre	PREP	sobre
esta	DM	este
recompensa	NC	recompensa
,	CM	,
que	CQUE	que
es	VSfin	ser
la	ART	el
más	ADV	más
alta	ADJ	alto
ofrecida	VLadj	ofrecer
por	PREP	por
un	ART	un
delincuente	NC	delincuente
en	PREP	en
México	NP	México
,	CM	,
motivada	VLadj	motivar
también	ADV	también
porque	CSUBX	porque
esta	DM	este
fue	VSfin	ser
su	PPO	suyo
segunda	ORD	segundo
fuga	NC	fuga
.	FS	.
'	QT	'
El	ART	el
Chapo	NP	<unknown>
'	QT	'
huyó	VLfin	huir
la	ART	el
noche	NC	noche
del	PDEL	del
sábado	NC	sábado
del	PDEL	del
penal	NC	penal
de	PREP	de
máxima	ADJ	grande
seguridad	NC	seguridad
de	PREP	de
Altiplano	NC	altiplano
I	CARD	I
,	CM	,
en	PREP	en
Almoloya	NC	<unknown>
de	PREP	de
Juárez	NP	Juárez
,	CM	,
en	PREP	en
el	ART	el
central	NC	central
estado	NC	estado
de	PREP	de
México	NP	México
,	CM	,
tras	PREP	tras
burlar	VLinf	burlar
fuertes	ADJ	fuerte
medidas	NC	medida
de	PREP	de
seguridad	NC	seguridad
,	CM	,
a	PREP	a
través	NC	través
de	PREP	de
un	ART	un
túnel	NC	túnel
que	CQUE	que
daba	VLfin	dar
a	PREP	a
